DY
938
11
attr0;attr1;attr2;attr3;attr4;attr5;attr6;attr7;attr8;attr9;attr10
0/1/0.jpg;4.821059;5.938968e-01;1.361879;2.706519e+00;3.575774;1.324719e+00;0.375802;2.830566e-01;0.181409;1
0/2/0.jpg;7.199910;1.423148e+00;3.127087;3.913973e+00;3.997469;2.024607e+00;0.157150;9.190847e-02;0.066273;1
0/3/0.jpg;6.818762;-6.701797e-01;-0.492980;2.938068e+00;2.915321;1.422168e+00;0.188361;1.187763e-01;0.080730;1
0/4/0.jpg;5.283375;1.026697e+01;-0.115075;2.131377e+00;1.692391;8.086098e-01;-0.017256;-4.026175e-03;0.026912;1
0/5/0.jpg;5.446272;2.814494e+00;1.619185;3.176151e+00;3.389741;1.416670e+00;0.250244;1.782934e-01;0.122883;1
0/6/0.jpg;7.861146;1.208464e+00;1.261161;2.400523e+00;2.897421;1.171842e+00;0.294110;1.968859e-01;0.126285;1
1/7/1.jpg;3.209643;5.241683e-01;-0.762978;1.145827e+00;1.499507;6.000308e-01;0.400812;3.420363e-01;0.261465;1
1/8/1.jpg;6.383372;1.133477e+00;1.398795;1.043897e+00;1.125279;5.144892e-01;0.367821;2.475808e-01;0.144256;1
1/9/1.jpg;7.192020;-1.189212e-01;-0.956256;1.619310e+00;1.748519;9.008536e-01;0.360381;2.358637e-01;0.142573;1
1/10/1.jpg;6.720026;4.286287e+00;1.916357;2.270684e+00;2.059076;1.038735e+00;0.009671;4.812150e-03;0.029425;1
1/11/1.jpg;4.291101;1.913102e+00;0.560587;2.150059e+00;2.568536;1.178525e+00;0.418660;3.146697e-01;0.199846;1
1/12/1.jpg;8.132632;1.237841e+00;1.269993;1.849226e+00;1.829962;9.968673e-01;0.304695;2.213084e-01;0.150046;1
2/13/2.jpg;2.675656;8.888649e-01;0.150027;3.213202e+00;3.711858;2.092220e+00;0.285621;2.395012e-01;0.197910;1
2/14/2.jpg;6.582162;1.337299e+00;1.923213;5.837757e+00;5.839697;3.099003e+00;0.175019;9.190365e-02;0.062963;1
2/15/2.jpg;5.056425;5.018174e+00;1.316026;5.822821e+00;6.229371;3.585605e+00;0.506627;4.526208e-01;0.330562;1
2/16/2.jpg;8.185435;8.053209e-01;0.718506;3.874952e+00;4.641752;2.071826e+00;0.168622;9.520901e-02;0.065056;1
2/17/2.jpg;4.595748;1.696940e+00;0.871783;5.611123e+00;6.460710;3.190168e+00;0.300746;2.040014e-01;0.125736;1
3/18/3.jpg;3.993504;1.126982e+00;0.468913;1.752328e+00;2.710416;8.967937e-01;0.165679;1.271851e-01;0.091199;1
3/19/3.jpg;8.789413;2.937541e-01;0.344775;1.154961e+00;2.883259;6.963626e-01;0.336165;1.912991e-01;0.109749;1
3/20/3.jpg;7.047641;1.304133e+00;0.904775;1.759679e+00;2.938297;9.334344e-01;0.015285;1.148859e-02;0.031895;1
4/21/4.jpg;4.003613;1.320152e-01;0.849082;5.360460e+00;7.501339;3.787075e+00;0.165367;1.048473e-01;0.075510;1
4/22/4.jpg;9.001559;-2.793445e-02;0.448411;3.465103e+00;2.468353;1.608626e+00;0.198166;1.155882e-01;0.078460;1
4/23/4.jpg;6.155149;-5.044747e-01;1.919700;6.473041e+00;6.573179;4.233574e+00;0.049159;2.498795e-02;0.036234;1
5/24/5.jpg;4.482080;4.690291e-01;0.539674;5.718981e+00;6.565830;3.757247e+00;0.426340;3.604570e-01;0.274069;1
5/25/5.jpg;7.158942;2.325867e+00;1.273147;5.223090e+00;5.222046;3.125304e+00;0.055008;2.697616e-02;0.036957;1
5/26/5.jpg;5.209554;3.957006e+00;1.407666;5.350576e+00;6.438705;3.148333e+00;0.197019;1.283068e-01;0.090432;1
5/27/5.jpg;8.393119;4.417718e-01;0.593424;4.314190e+00;4.234507;2.500981e+00;0.069238;5.449680e-02;0.052911;1
6/28/6.jpg;4.514791;2.796001e+00;0.894924;5.978089e+00;6.451668;3.473886e+00;0.242930;1.303919e-01;0.078808;1
6/29/6.jpg;3.038670;1.548581e+00;-0.339561;3.081102e+00;3.556041;1.813592e+00;0.563989;4.619302e-01;0.304218;1
6/30/6.jpg;5.843197;8.863573e-01;0.691438;4.757311e+00;4.421530;2.282446e+00;0.377230;2.630462e-01;0.160820;1
6/31/6.jpg;4.146273;6.190136e+00;0.747659;4.201895e+00;4.045925;1.914998e+00;0.461760;4.593380e-01;0.458402;1
6/32/6.jpg;6.390247;2.492530e+00;1.690395;6.640576e+00;6.347304;3.558642e+00;0.255097;1.550286e-01;0.096582;1
6/33/6.jpg;4.745914;-1.084193e+00;-3.692996;4.596684e+00;4.351315;1.943294e+00;1.250867;1.430268e+00;1.330826;1
6/34/6.jpg;8.001122;1.087108e+00;0.481973;4.607685e+00;3.847503;1.913062e+00;0.191052;1.240716e-01;0.085283;1
7/35/7.jpg;3.275706;1.247427e+00;0.139093;2.642678e+00;2.618297;1.247388e+00;0.364249;2.702113e-01;0.172999;1
7/36/7.jpg;5.905388;-2.250696e-02;0.940414;2.207318e+00;1.920914;8.654919e-01;0.170571;9.388696e-02;0.064593;1
7/37/7.jpg;5.377975;7.810500e+00;1.241326;4.444302e+00;2.942496;1.807848e+00;0.138311;6.851581e-02;0.052071;1
7/38/7.jpg;8.821063;1.791447e-01;-0.103998;1.409908e+00;1.156680;4.396429e-01;0.303395;2.376435e-01;0.161629;1
7/39/7.jpg;5.787457;3.365311e+00;0.732934;3.831474e+00;2.983461;1.450585e+00;0.181002;1.242748e-01;0.085023;1
7/40/7.jpg;6.822295;2.293202e+00;4.353960;4.729656e+00;4.831021;3.199695e+00;0.257399;1.509257e-01;0.092017;1
8/41/8.jpg;4.517445;1.303763e-01;1.020817;6.622642e+00;6.825946;4.687720e+00;0.271379;1.719030e-01;0.101407;1
8/42/8.jpg;4.485632;4.718528e+00;1.111871;4.951503e+00;5.861855;3.153255e+00;0.153796;9.122177e-02;0.065418;1
8/43/8.jpg;8.783972;3.615031e-01;0.069996;3.247471e+00;3.500510;1.990991e+00;0.122797;1.609531e-01;0.183917;1
8/44/8.jpg;6.341551;3.013911e+00;1.322706;4.253831e+00;5.866819;2.711370e+00;0.127845;6.121929e-02;0.049655;1
8/45/8.jpg;6.386473;5.836744e-01;0.932413;5.370660e+00;5.551165;3.766349e+00;0.231807;1.299127e-01;0.080121;1
9/46/9.jpg;5.755001;1.793064e+00;1.196140;2.006148e+00;1.944306;9.218817e-01;0.233958;1.513080e-01;0.105238;1
9/47/9.jpg;3.529267;5.708071e-01;0.322118;2.414677e+00;2.488967;1.340104e+00;0.281840;1.800567e-01;0.110818;1
9/48/9.jpg;8.584950;1.860885e-01;0.130449;3.365638e+00;3.166466;1.702202e+00;0.216209;1.441151e-01;0.095590;1
9/49/9.jpg;5.417854;8.043169e+00;1.165359;2.725857e+00;3.242257;1.657566e+00;0.167896;1.178531e-01;0.083400;1
9/50/9.jpg;6.809589;-3.310686e-01;0.947447;1.266650e+00;1.266047;6.054162e-01;0.147871;7.326695e-02;0.054043;1
10/51/10.jpg;4.341172;2.001338e+00;0.743449;4.005837e+00;4.166342;1.814734e+00;0.393258;3.098684e-01;0.206501;1
10/52/10.jpg;6.793897;1.998718e-01;0.389372;3.082611e+00;3.164081;1.274454e+00;0.369691;2.613573e-01;0.174451;1
10/53/10.jpg;6.730124;3.588253e+00;3.272697;2.223792e+00;2.234794;9.795159e-01;0.222236;1.488565e-01;0.097086;1
10/54/10.jpg;8.981645;1.354628e-01;0.377608;1.493111e+00;1.515786;6.615807e-01;0.314034;1.668340e-01;0.092633;1
10/55/10.jpg;5.068696;7.103896e+00;1.503571;4.552985e+00;4.266126;2.378672e+00;0.625489;6.262805e-01;0.504969;1
10/56/10.jpg;7.469415;2.286296e+00;1.628419;2.378443e+00;2.400872;1.046234e+00;0.191173;1.173418e-01;0.078027;1
11/57/11.jpg;4.277287;4.689561e-01;0.613943;3.829218e+00;4.280950;2.076191e+00;0.551835;4.480687e-01;0.297479;1
11/58/11.jpg;6.148430;2.823883e+00;1.834825;3.671543e+00;4.595876;2.148485e+00;0.018226;1.996711e-02;0.036743;1
11/59/11.jpg;8.507633;3.460268e-01;0.487029;3.631331e+00;3.693452;1.825967e+00;0.087277;3.881406e-02;0.040098;1
11/60/11.jpg;7.196717;-4.244354e-03;3.175476;3.980905e+00;4.152944;2.695538e+00;0.107459;5.590311e-02;0.050790;1
11/61/11.jpg;6.139463;-1.935635e+00;-2.113874;5.152050e+00;6.264494;3.199352e+00;0.417818;4.537610e-01;0.463979;1
12/62/12.jpg;3.070458;1.735570e+00;0.423660;3.280790e+00;2.859869;1.538895e+00;0.699879;5.530864e-01;0.350543;1
12/63/12.jpg;4.208752;4.764065e+00;1.388464;2.976898e+00;2.696478;1.208102e+00;0.748055;6.800181e-01;0.482354;1
12/64/12.jpg;6.556457;-1.055793e-01;1.473031;5.013204e+00;4.516389;2.152134e+00;0.239741;1.714643e-01;0.116809;1
12/65/12.jpg;6.506245;2.953971e+00;1.803496;2.804946e+00;2.764212;1.198258e+00;0.286444;1.768931e-01;0.111828;1
12/66/12.jpg;4.626129;2.768200e-01;0.988008;5.611278e+00;5.604850;2.521682e+00;0.318191;2.055911e-01;0.124551;1
12/67/12.jpg;5.851831;7.798503e+00;2.015901;2.374514e+00;1.839669;1.009266e+00;0.425495;4.173531e-01;0.355199;1
12/68/12.jpg;8.725036;1.778596e-01;0.363308;2.524522e+00;2.729621;1.089540e+00;0.069823;5.167505e-02;0.050939;1
12/69/12.jpg;8.079291;1.777488e+00;5.626493;2.770421e+00;3.154221;1.412014e+00;0.531295;7.044841e-01;0.840945;1
13/70/13.jpg;3.452934;1.171982e+00;0.494124;5.431913e+00;6.666411;3.600644e+00;0.182186;1.042149e-01;0.068190;1
13/71/13.jpg;6.020133;-8.203666e-01;3.465223;5.801769e+00;5.223233;3.878495e+00;0.288207;1.969973e-01;0.126788;1
13/72/13.jpg;4.685978;4.087273e+00;1.409549;6.007638e+00;6.325777;3.411688e+00;0.547859;4.208044e-01;0.260446;1
13/73/13.jpg;6.672411;5.547263e-01;0.572000;5.688335e+00;6.526953;3.126236e+00;0.467932;3.508618e-01;0.224365;1
13/74/13.jpg;5.202880;-1.094972e-01;-1.725890;7.510449e+00;7.724081;5.071806e+00;0.899642;8.622370e-01;0.676665;1
13/75/13.jpg;7.743559;1.482080e+00;3.784253;3.594025e+00;7.201664;2.544906e+00;0.320360;2.593940e-01;0.185121;1
13/76/13.jpg;6.093806;2.087394e+00;1.727878;5.606160e+00;7.466096;3.375842e+00;0.214567;1.526868e-01;0.102759;1
13/77/13.jpg;8.634097;1.520131e-01;0.008499;3.401042e+00;4.912556;1.937456e+00;0.357002;2.542365e-01;0.174176;1
14/78/14.jpg;5.485362;2.031906e-01;1.043230;3.767905e+00;4.389268;2.378822e+00;0.029648;1.776417e-02;0.035425;1
14/79/14.jpg;8.469798;-1.131120e+00;3.968348;2.440520e+00;2.107135;1.588226e+00;0.080424;8.938587e-02;0.076085;1
14/80/14.jpg;8.086923;-1.359669e-02;0.615293;3.225374e+00;3.198646;1.944569e+00;0.098447;6.338971e-02;0.056544;1
15/81/15.jpg;8.919926;1.046302e-01;0.200767;1.571031e+00;1.823966;7.550588e-01;0.135144;9.104344e-02;0.072400;1
15/82/15.jpg;2.736549;1.023352e+00;0.363933;3.810971e+00;4.126427;2.503738e+00;0.322276;2.183074e-01;0.140314;1
15/83/15.jpg;6.572032;3.548117e+00;2.907658;3.988196e+00;4.972969;1.921679e+00;0.362017;2.761484e-01;0.181403;1
15/84/15.jpg;3.963227;4.464795e+00;1.277031;2.664958e+00;3.019868;1.374934e+00;0.063462;3.836731e-02;0.043399;1
15/85/15.jpg;8.154990;1.286515e+00;2.374962;3.670256e+00;4.103307;1.619318e+00;0.415494;3.337542e-01;0.231120;1
15/86/15.jpg;6.139246;4.835372e-01;1.029645;3.867640e+00;5.932574;2.082515e+00;0.510639;3.660853e-01;0.221251;1
15/87/15.jpg;8.322167;1.754444e+00;5.302768;2.979714e+00;3.717458;1.428645e+00;0.414237;3.659132e-01;0.275558;1
15/88/15.jpg;5.015086;7.839267e+00;1.982241;4.259930e+00;3.763614;2.225267e+00;0.125855;1.245353e-01;0.103773;1
15/89/15.jpg;8.112830;-8.329102e-01;-1.187402;1.453981e+00;1.197117;5.254635e-01;0.246104;2.119143e-01;0.157384;1
15/90/15.jpg;4.609031;1.948647e+00;1.664616;4.655739e+00;6.474328;2.353098e+00;0.319907;2.373611e-01;0.152442;1
16/91/16.jpg;2.843971;1.711387e+00;-0.125999;1.933348e+00;2.247569;9.571156e-01;0.508395;3.810305e-01;0.243559;1
16/92/16.jpg;6.115539;2.188887e+00;0.408784;3.080988e+00;3.189880;1.570591e+00;0.095865;4.350999e-02;0.041279;1
16/93/16.jpg;4.118038;4.611197e+00;0.143053;2.165340e+00;2.298375;1.063726e+00;0.125432;7.579222e-02;0.062874;1
16/94/16.jpg;7.793073;1.260173e+00;0.635394;3.448768e+00;3.424335;2.039784e+00;0.071040;3.495724e-02;0.040021;1
17/95/17.jpg;2.286074;4.381462e-01;-0.290775;1.832877e+00;1.451860;7.376023e-01;0.653207;7.408612e-01;0.630702;1
17/96/17.jpg;6.436765;9.604857e-01;2.313428;5.734824e+00;4.756855;3.111588e+00;0.079890;7.684927e-02;0.069094;1
17/97/17.jpg;5.004466;1.206575e+00;0.105446;4.296575e+00;3.392879;1.827832e+00;0.265573;1.771825e-01;0.111837;1
17/98/17.jpg;8.751783;2.577735e-01;-0.096918;4.166222e+00;3.301560;1.822184e+00;0.207253;1.554627e-01;0.125628;1
17/99/17.jpg;3.578991;1.769062e+00;-0.195041;3.272232e+00;2.471763;1.287592e+00;0.271518;1.919501e-01;0.139372;1
17/100/17.jpg;6.398452;3.320367e+00;2.327582;4.413587e+00;3.504158;2.214370e+00;0.029685;2.537798e-02;0.039780;1
18/101/18.jpg;2.652468;3.853392e-01;0.102375;7.663729e-01;0.955283;4.768409e-01;0.360089;1.855231e-01;0.094318;1
18/102/18.jpg;7.149553;1.581232e+00;1.597894;4.414310e+00;4.202985;2.619832e+00;0.167221;1.220241e-01;0.090721;1
18/103/18.jpg;5.067649;4.189656e+00;2.110585;4.943618e+00;5.116160;3.133771e+00;0.097703;9.541015e-02;0.087021;1
18/104/18.jpg;5.490569;1.251936e+01;-0.042244;7.475005e-01;1.200274;4.134288e-01;-0.014647;9.534235e-05;0.029091;1
18/105/18.jpg;3.698359;2.094772e+00;0.747116;3.182063e+00;3.568270;2.108906e+00;0.195092;1.135815e-01;0.073610;1
18/106/18.jpg;8.175092;9.715459e-02;-0.480783;3.351665e+00;3.240153;2.313090e+00;0.509107;3.913212e-01;0.253508;1
19/107/19.jpg;4.601243;6.088675e-01;1.007299;6.491596e+00;7.623195;4.097792e+00;0.092133;8.151878e-02;0.085811;1
19/108/19.jpg;7.398373;2.451776e+00;2.204444;4.772913e+00;3.997988;2.511432e+00;0.091824;6.424388e-02;0.058083;1
19/109/19.jpg;6.505569;7.052152e-01;0.762213;4.950770e+00;5.882001;3.298324e+00;0.017890;1.308737e-02;0.032923;1
19/110/19.jpg;8.592185;4.469615e-01;0.299522;5.040338e+00;5.649112;3.188613e+00;0.188639;1.728003e-01;0.159991;1
20/111/20.jpg;3.219440;9.999077e-01;0.037758;1.995775e+00;2.297557;8.566367e-01;0.445174;2.736896e-01;0.150334;1
20/112/20.jpg;7.417047;1.000026e+00;0.313965;2.663903e+00;2.113797;9.478666e-01;0.047795;2.174690e-02;0.034710;1
20/113/20.jpg;5.198899;2.585825e+00;0.761735;3.438097e+00;3.195993;1.307805e+00;0.134754;7.939953e-02;0.061240;1
21/114/21.jpg;3.769555;1.495176e+00;0.345534;1.904685e+00;2.375317;8.466972e-01;0.281001;1.849722e-01;0.116477;1
21/115/21.jpg;7.110415;2.428149e+00;0.634227;1.666192e+00;1.846379;7.840471e-01;0.091853;5.015881e-02;0.046738;1
21/116/21.jpg;5.248437;4.040285e+00;1.292918;2.755532e+00;2.735165;8.677754e-01;0.234572;1.441312e-01;0.091797;1
21/117/21.jpg;8.795776;1.125675e+00;0.182960;1.129079e+00;1.169466;5.044872e-01;0.082804;7.906259e-02;0.082523;1
22/118/22.jpg;3.857983;8.571712e-01;0.352425;2.845869e+00;3.687953;1.504881e+00;0.409234;2.605793e-01;0.147703;1
22/119/22.jpg;6.609926;4.001942e-01;0.203252;3.371154e+00;4.038188;1.550854e+00;0.231599;1.405337e-01;0.087670;1
22/120/22.jpg;6.270463;2.534207e+00;1.255134;3.934615e+00;5.017599;1.842044e+00;0.099803;6.077569e-02;0.052741;1
22/121/22.jpg;8.492354;3.596168e-01;0.484591;3.237967e+00;3.639619;1.503290e+00;0.232654;1.366917e-01;0.083891;1
23/122/23.jpg;8.222660;6.687181e-01;0.596984;3.931585e+00;2.995529;1.670204e+00;0.024595;1.583803e-02;0.034118;1
23/123/23.jpg;4.783413;1.153737e+00;0.593409;4.232495e+00;4.190893;2.040565e+00;0.062210;2.659429e-02;0.036696;1
24/124/24.jpg;2.495317;4.657942e-01;0.087542;1.129839e+00;1.116028;7.532647e-01;0.103472;5.842904e-02;0.050628;1
24/125/24.jpg;7.836039;1.133335e+00;0.403867;2.778656e+00;2.445402;1.073090e+00;0.091289;5.049501e-02;0.046718;1
24/126/24.jpg;4.837583;1.980975e+00;0.610518;4.046055e+00;3.811354;1.641967e+00;0.176018;1.054785e-01;0.073672;1
25/127/25.jpg;4.230576;1.836910e+00;0.539858;4.547354e+00;7.078753;2.974612e+00;0.204906;1.559697e-01;0.109398;1
25/128/25.jpg;7.050576;-9.947826e-02;0.349821;4.193466e+00;5.086766;2.346849e+00;0.295386;2.696062e-01;0.195824;1
25/129/25.jpg;6.533199;2.544608e+00;0.729415;4.527928e+00;4.993916;2.484231e+00;0.052749;3.679390e-02;0.043126;1
25/130/25.jpg;8.660835;4.019192e-01;0.811336;3.556371e+00;4.093959;1.968475e+00;0.244576;1.462484e-01;0.089763;1
26/131/26.jpg;2.610254;5.675781e-02;-1.843106;2.118589e+00;1.296978;6.494776e-01;0.188650;1.601481e-01;0.132057;1
26/132/26.jpg;4.155153;1.722704e+00;0.679172;2.764580e+00;3.089176;1.391168e+00;0.210759;1.152627e-01;0.075410;1
26/133/26.jpg;8.113300;6.327642e-01;0.759518;3.940250e+00;4.754991;2.341652e+00;0.102894;5.180959e-02;0.047062;1
26/134/26.jpg;6.192572;4.120554e+00;0.888023;2.905921e+00;3.510009;1.712557e+00;0.178108;1.206216e-01;0.082865;1
26/135/26.jpg;4.486827;-4.665192e-01;-2.932635;1.532057e+00;1.467592;6.083388e-01;0.029712;6.781638e-03;0.028108;1
27/136/27.jpg;3.262057;1.152797e+00;0.201873;1.021082e+00;1.306647;5.152669e-01;0.409338;2.405791e-01;0.133248;1
27/137/27.jpg;8.006036;3.294971e-01;0.342444;1.876855e+00;1.702100;9.618779e-01;0.100354;5.729864e-02;0.049685;1
27/138/27.jpg;6.405337;1.610472e+00;0.912481;1.719845e+00;1.680524;8.216779e-01;0.077864;3.828841e-02;0.040949;1
28/139/28.jpg;3.461175;6.593359e-01;0.889569;4.489607e+00;4.924053;2.992635e+00;0.063201;6.349262e-02;0.075543;1
28/140/28.jpg;9.063949;1.722362e-01;0.605836;2.434387e+00;2.214696;1.565257e+00;0.056083;3.643007e-02;0.042607;1
28/141/28.jpg;6.778810;5.118521e-01;1.837091;4.893150e+00;4.211717;3.093178e+00;0.032870;1.172400e-02;0.030738;1
29/142/29.jpg;2.973727;6.971163e-01;0.183087;2.186505e+00;2.362382;1.078546e+00;0.358493;2.347888e-01;0.138609;1
29/143/29.jpg;6.049329;2.470077e-01;0.737090;2.449903e+00;2.937658;1.315702e+00;0.110728;4.861606e-02;0.042997;1
29/144/29.jpg;5.207665;4.865035e+00;1.212657;2.924048e+00;3.231549;1.002314e+00;0.632964;7.243904e-01;0.802951;1
29/145/29.jpg;8.210106;9.301238e-01;0.838466;3.847854e+00;4.934194;2.322020e+00;0.050330;2.657037e-02;0.038160;1
30/146/30.jpg;7.061903;3.133478e-01;0.751412;4.906721e+00;4.967802;2.694965e+00;0.011036;1.366130e-02;0.033912;1
30/147/30.jpg;4.945000;-6.303272e-01;0.626308;7.730529e+00;6.948257;4.730669e+00;0.055365;3.466018e-02;0.040834;1
31/148/31.jpg;4.393098;2.635885e-01;1.325588;7.748307e+00;8.025069;5.255765e+00;0.215480;1.279334e-01;0.082213;1
31/149/31.jpg;7.665263;-2.598797e-01;3.548104;6.717313e+00;6.437910;4.245010e+00;0.300701;1.791922e-01;0.106273;1
31/150/31.jpg;7.326508;2.919618e-01;1.124996;7.189110e+00;8.061147;4.772024e+00;0.025611;1.746937e-02;0.034839;1
32/151/32.jpg;3.351981;7.175766e-01;0.110382;3.103715e+00;3.168979;1.536693e+00;0.225387;1.218236e-01;0.075063;1
